tradingdate,stockcode,openindex,closeindex,lowestindex,highestindex,totalvol
"""2018-08-23T00:00:00.000Z""",VNINDEX,984.12,987.36,982.48,989.45,146850837.00
"""2018-08-24T00:00:00.000Z""",VNINDEX,985.49,987.05,982.88,989.21,180073708.00
"""2018-08-27T00:00:00.000Z""",VNINDEX,990.19,991.92,990.03,994.54,189504641.00
"""2018-08-28T00:00:00.000Z""",VNINDEX,993.95,995.19,989.81,995.29,176274381.00
"""2018-08-29T00:00:00.000Z""",VNINDEX,995.05,988.17,987.47,995.05,176892116.00
"""2018-08-30T00:00:00.000Z""",VNINDEX,987.62,998.07,983.43,998.07,186694516.00
"""2018-08-31T00:00:00.000Z""",VNINDEX,998.55,989.54,989.54,1003.06,186546921.00
"""2018-09-04T00:00:00.000Z""",VNINDEX,990.79,975.94,975.94,992.18,185941049.00
"""2018-09-05T00:00:00.000Z""",VNINDEX,975.05,968.44,964.80,978.78,181148689.00
"""2018-09-06T00:00:00.000Z""",VNINDEX,968.37,958.19,957.99,970.84,160383162.00
"""2018-09-07T00:00:00.000Z""",VNINDEX,955.50,968.90,955.50,969.34,169771133.00
"""2018-09-10T00:00:00.000Z""",VNINDEX,969.74,970.34,968.19,974.59,190671939.00
"""2018-09-11T00:00:00.000Z""",VNINDEX,968.41,985.06,967.92,985.06,192817318.00
"""2018-09-12T00:00:00.000Z""",VNINDEX,990.00,987.01,987.01,994.83,184141710.00
"""2018-09-13T00:00:00.000Z""",VNINDEX,987.48,987.95,984.92,992.96,172902357.00
"""2018-09-14T00:00:00.000Z""",VNINDEX,990.00,991.34,989.56,995.55,178483588.00
"""2018-09-17T00:00:00.000Z""",VNINDEX,990.65,987.61,987.02,993.83,164608814.00
"""2018-09-18T00:00:00.000Z""",VNINDEX,983.43,993.49,981.89,993.49,197260063.00
"""2018-09-19T00:00:00.000Z""",VNINDEX,998.65,995.54,994.50,1001.83,243695646.00
"""2018-09-20T00:00:00.000Z""",VNINDEX,996.48,1004.74,996.48,1004.74,203756657.00
"""2018-09-21T00:00:00.000Z""",VNINDEX,1006.25,1002.97,1000.39,1009.10,300013745.00
"""2018-09-24T00:00:00.000Z""",VNINDEX,1007.52,1011.29,1007.45,1011.29,186722637.00
"""2018-09-25T00:00:00.000Z""",VNINDEX,1011.94,1010.74,1008.67,1014.53,231984541.00
"""2018-09-26T00:00:00.000Z""",VNINDEX,1008.93,1009.61,1007.44,1014.86,261505904.00
"""2018-09-27T00:00:00.000Z""",VNINDEX,1012.57,1015.37,1010.49,1017.78,207780774.00
"""2018-09-28T00:00:00.000Z""",VNINDEX,1019.34,1017.13,1015.40,1020.84,247221780.00
"""2018-10-01T00:00:00.000Z""",VNINDEX,1019.49,1012.88,1012.88,1023.87,247860461.00
"""2018-10-02T00:00:00.000Z""",VNINDEX,1014.26,1018.79,1012.88,1021.51,358391102.00
"""2018-10-03T00:00:00.000Z""",VNINDEX,1021.08,1020.40,1016.47,1024.59,174390388.00
"""2018-10-04T00:00:00.000Z""",VNINDEX,1024.68,1023.62,1020.40,1024.68,196617595.00
"""2018-10-05T00:00:00.000Z""",VNINDEX,1020.21,1008.39,1008.39,1020.77,294150794.00
"""2018-10-08T00:00:00.000Z""",VNINDEX,1003.31,996.12,996.12,1006.13,205515915.00
"""2018-10-09T00:00:00.000Z""",VNINDEX,998.70,996.19,996.19,1001.87,202594067.00
"""2018-10-10T00:00:00.000Z""",VNINDEX,998.66,993.96,991.22,999.62,191361210.00
"""2018-10-11T00:00:00.000Z""",VNINDEX,972.21,945.89,938.83,972.21,353532430.00
"""2018-10-12T00:00:00.000Z""",VNINDEX,939.20,970.08,933.35,970.08,228720366.00
"""2018-10-15T00:00:00.000Z""",VNINDEX,968.80,951.64,951.64,970.08,144306008.00
"""2018-10-16T00:00:00.000Z""",VNINDEX,950.36,963.37,950.36,963.69,149132700.00
"""2018-10-17T00:00:00.000Z""",VNINDEX,973.14,971.60,969.06,975.27,152274133.00
"""2018-10-18T00:00:00.000Z""",VNINDEX,968.93,963.47,962.68,970.75,145459407.00
"""2018-10-19T00:00:00.000Z""",VNINDEX,949.94,958.36,945.83,959.63,153569789.00
"""2018-10-22T00:00:00.000Z""",VNINDEX,960.63,953.51,953.51,963.79,147531449.00
"""2018-10-23T00:00:00.000Z""",VNINDEX,950.12,939.68,925.29,950.42,202937215.00
"""2018-10-24T00:00:00.000Z""",VNINDEX,935.25,922.73,922.73,939.06,149346123.00
"""2018-10-25T00:00:00.000Z""",VNINDEX,902.59,910.17,885.34,912.07,177771440.00
"""2018-10-26T00:00:00.000Z""",VNINDEX,918.11,900.82,900.82,918.16,1573430793.00
"""2018-10-29T00:00:00.000Z""",VNINDEX,895.05,888.82,884.92,897.84,139992988.00
"""2018-10-30T00:00:00.000Z""",VNINDEX,881.32,888.69,880.85,894.80,133316348.00
"""2018-10-31T00:00:00.000Z""",VNINDEX,894.23,914.76,894.23,914.76,215403639.00
"""2018-11-01T00:00:00.000Z""",VNINDEX,915.52,907.96,905.73,918.84,182192551.00
"""2018-11-02T00:00:00.000Z""",VNINDEX,911.35,924.86,910.40,927.62,222362292.00
"""2018-11-05T00:00:00.000Z""",VNINDEX,920.87,925.53,915.77,925.53,136548016.00
"""2018-11-06T00:00:00.000Z""",VNINDEX,931.00,922.05,921.93,931.27,139120594.00
"""2018-11-07T00:00:00.000Z""",VNINDEX,922.03,922.16,915.41,924.60,143105471.00
"""2018-11-08T00:00:00.000Z""",VNINDEX,928.69,926.28,925.54,932.86,145778413.00
"""2018-11-09T00:00:00.000Z""",VNINDEX,921.11,914.29,914.29,925.31,149082209.00
"""2018-11-12T00:00:00.000Z""",VNINDEX,909.36,918.12,903.95,918.99,125015804.00
"""2018-11-13T00:00:00.000Z""",VNINDEX,904.35,905.38,903.48,910.20,170033982.00
"""2018-11-14T00:00:00.000Z""",VNINDEX,904.16,900.93,898.83,910.58,142266472.00
"""2018-11-15T00:00:00.000Z""",VNINDEX,901.13,897.15,892.50,903.83,166086037.00
"""2018-11-16T00:00:00.000Z""",VNINDEX,901.44,898.19,894.14,903.21,160633421.00
"""2018-11-19T00:00:00.000Z""",VNINDEX,902.65,916.06,900.61,916.06,149907993.00
"""2018-11-20T00:00:00.000Z""",VNINDEX,909.76,919.02,909.76,919.02,159138294.00
"""2018-11-21T00:00:00.000Z""",VNINDEX,909.83,922.56,907.47,922.56,152749731.00
"""2018-11-22T00:00:00.000Z""",VNINDEX,924.93,924.42,922.02,926.15,155620677.00
"""2018-11-23T00:00:00.000Z""",VNINDEX,923.91,917.97,916.87,925.84,137962519.00
"""2018-11-26T00:00:00.000Z""",VNINDEX,915.67,921.03,914.43,921.96,118731800.00
"""2018-11-27T00:00:00.000Z""",VNINDEX,925.12,923.12,921.26,930.37,152638543.00
"""2018-11-28T00:00:00.000Z""",VNINDEX,922.29,930.20,922.03,930.20,136359851.00
"""2018-11-29T00:00:00.000Z""",VNINDEX,934.88,926.79,926.79,937.75,131218344.00
"""2018-11-30T00:00:00.000Z""",VNINDEX,924.49,926.54,921.08,928.92,158586729.00
"""2018-12-03T00:00:00.000Z""",VNINDEX,937.70,951.59,937.10,951.59,209832073.00
"""2018-12-04T00:00:00.000Z""",VNINDEX,952.97,958.84,950.89,960.44,227418617.00
"""2018-12-05T00:00:00.000Z""",VNINDEX,950.34,957.14,946.97,960.87,212455408.00
"""2018-12-06T00:00:00.000Z""",VNINDEX,954.61,954.82,948.44,959.59,179144300.00
"""2018-12-07T00:00:00.000Z""",VNINDEX,956.49,958.59,955.96,962.39,190366199.00
"""2018-12-10T00:00:00.000Z""",VNINDEX,955.06,955.89,951.50,958.25,213517557.00
"""2018-12-11T00:00:00.000Z""",VNINDEX,955.93,954.58,949.34,957.97,180822462.00
"""2018-12-12T00:00:00.000Z""",VNINDEX,956.32,961.28,956.00,961.28,222072730.00
"""2018-12-13T00:00:00.000Z""",VNINDEX,963.65,960.25,960.10,966.83,171855702.00
"""2018-12-14T00:00:00.000Z""",VNINDEX,958.78,952.04,951.04,960.09,200320722.00
"""2018-12-17T00:00:00.000Z""",VNINDEX,948.09,933.65,933.65,948.09,255174193.00
"""2018-12-18T00:00:00.000Z""",VNINDEX,921.48,927.25,917.03,928.20,175722290.00
"""2018-12-19T00:00:00.000Z""",VNINDEX,926.35,919.24,914.55,927.03,186090326.00
"""2018-12-20T00:00:00.000Z""",VNINDEX,915.50,918.24,914.18,921.79,146893742.00
"""2018-12-21T00:00:00.000Z""",VNINDEX,911.57,912.26,907.88,915.02,199105902.00
"""2018-12-24T00:00:00.000Z""",VNINDEX,910.86,908.56,908.56,916.41,158974130.00
"""2018-12-25T00:00:00.000Z""",VNINDEX,893.71,897.94,882.17,897.94,250432023.00
"""2018-12-26T00:00:00.000Z""",VNINDEX,896.63,891.75,890.86,899.49,139066122.00
"""2018-12-27T00:00:00.000Z""",VNINDEX,904.80,900.81,900.81,906.63,151685339.00
"""2018-12-28T00:00:00.000Z""",VNINDEX,903.79,892.54,892.54,903.79,175699025.00
"""2019-01-02T00:00:00.000Z""",VNINDEX,900.10,891.75,891.10,900.10,111518574.00
"""2019-01-03T00:00:00.000Z""",VNINDEX,889.78,878.22,872.12,892.21,156575331.00
"""2019-01-04T00:00:00.000Z""",VNINDEX,872.69,880.90,861.85,881.48,136566941.00
"""2019-01-07T00:00:00.000Z""",VNINDEX,890.47,889.64,885.30,896.63,127549277.00
"""2019-01-08T00:00:00.000Z""",VNINDEX,891.37,887.44,883.67,891.87,112829182.00
"""2019-01-09T00:00:00.000Z""",VNINDEX,890.26,896.99,888.61,897.25,160507514.00
"""2019-01-10T00:00:00.000Z""",VNINDEX,897.85,898.30,895.17,899.47,130489063.00
"""2019-01-11T00:00:00.000Z""",VNINDEX,899.10,902.71,899.10,904.37,131413383.00
"""2019-01-14T00:00:00.000Z""",VNINDEX,903.83,901.80,897.18,903.83,143845246.00
"""2019-01-15T00:00:00.000Z""",VNINDEX,901.21,909.68,898.92,909.68,127190636.00
"""2019-01-16T00:00:00.000Z""",VNINDEX,911.32,908.70,906.39,912.48,163793484.00
"""2019-01-17T00:00:00.000Z""",VNINDEX,908.48,901.89,901.89,909.06,133889431.00
"""2019-01-18T00:00:00.000Z""",VNINDEX,902.70,902.30,900.64,906.35,140748451.00
"""2019-01-21T00:00:00.000Z""",VNINDEX,905.25,911.05,903.09,911.74,165626811.00
"""2019-01-22T00:00:00.000Z""",VNINDEX,912.73,906.55,906.55,913.37,152163629.00
"""2019-01-23T00:00:00.000Z""",VNINDEX,905.73,908.18,905.12,910.12,129143298.00
"""2019-01-24T00:00:00.000Z""",VNINDEX,908.56,908.79,906.59,910.59,110294392.00
"""2019-01-25T00:00:00.000Z""",VNINDEX,908.86,908.88,907.96,911.59,117585191.00
"""2019-01-28T00:00:00.000Z""",VNINDEX,912.53,912.18,908.90,913.43,133321405.00
"""2019-01-29T00:00:00.000Z""",VNINDEX,913.67,915.93,907.09,915.93,121444328.00
"""2019-01-30T00:00:00.000Z""",VNINDEX,914.08,915.84,913.48,917.80,139392072.00
"""2019-01-31T00:00:00.000Z""",VNINDEX,919.12,910.65,910.38,920.36,138049636.00
"""2019-02-01T00:00:00.000Z""",VNINDEX,911.98,908.67,907.52,912.81,140795374.00
"""2019-02-11T00:00:00.000Z""",VNINDEX,916.98,926.10,915.86,926.10,124642694.00
"""2019-02-12T00:00:00.000Z""",VNINDEX,930.37,937.54,926.98,938.64,188420444.00
"""2019-02-13T00:00:00.000Z""",VNINDEX,937.61,945.25,937.34,945.25,215274633.00
"""2019-02-14T00:00:00.000Z""",VNINDEX,946.54,952.34,945.99,953.66,181055902.00
"""2019-02-15T00:00:00.000Z""",VNINDEX,951.90,950.89,948.26,955.40,160688831.00
"""2019-02-18T00:00:00.000Z""",VNINDEX,954.85,961.30,953.32,961.30,194653249.00
"""2019-02-19T00:00:00.000Z""",VNINDEX,962.84,964.35,962.81,971.92,231962870.00
"""2019-02-20T00:00:00.000Z""",VNINDEX,963.29,970.58,963.29,972.75,170875213.00
"""2019-02-21T00:00:00.000Z""",VNINDEX,972.82,987.57,970.31,987.57,178583705.00
"""2019-02-22T00:00:00.000Z""",VNINDEX,983.99,988.91,982.86,993.16,215630492.00
"""2019-02-25T00:00:00.000Z""",VNINDEX,996.06,994.43,992.72,999.90,227742907.00
"""2019-02-26T00:00:00.000Z""",VNINDEX,991.63,987.06,979.24,996.44,251652413.00
"""2019-02-27T00:00:00.000Z""",VNINDEX,989.61,990.27,988.09,994.46,258926565.00
"""2019-02-28T00:00:00.000Z""",VNINDEX,989.84,965.47,965.47,990.25,224812348.00
"""2019-03-01T00:00:00.000Z""",VNINDEX,971.05,979.63,970.54,980.82,169981804.00
"""2019-03-04T00:00:00.000Z""",VNINDEX,983.50,993.99,983.33,994.46,235644077.00
"""2019-03-05T00:00:00.000Z""",VNINDEX,990.08,992.45,987.92,1000.25,297444471.00
"""2019-03-06T00:00:00.000Z""",VNINDEX,993.01,994.49,985.51,994.49,250924541.00
"""2019-03-07T00:00:00.000Z""",VNINDEX,995.65,994.03,994.03,1004.55,210694974.00
"""2019-03-08T00:00:00.000Z""",VNINDEX,987.89,985.25,984.48,991.98,202508653.00
"""2019-03-11T00:00:00.000Z""",VNINDEX,982.94,984.60,981.34,987.11,178656512.00
"""2019-03-12T00:00:00.000Z""",VNINDEX,991.14,1001.32,990.46,1001.32,208193816.00
"""2019-03-13T00:00:00.000Z""",VNINDEX,1003.75,1005.41,1003.01,1009.77,229381210.00
"""2019-03-14T00:00:00.000Z""",VNINDEX,1006.37,1008.44,1002.09,1011.39,224543056.00
"""2019-03-15T00:00:00.000Z""",VNINDEX,1008.22,1004.12,1001.10,1008.22,250137088.00
"""2019-03-18T00:00:00.000Z""",VNINDEX,1007.92,1011.86,1007.92,1013.29,230552506.00
"""2019-03-19T00:00:00.000Z""",VNINDEX,1013.75,1006.59,1004.22,1014.51,235785464.00
"""2019-03-20T00:00:00.000Z""",VNINDEX,1002.86,1002.30,992.02,1003.25,300086542.00
"""2019-03-21T00:00:00.000Z""",VNINDEX,1005.12,981.78,981.78,1006.37,200032149.00
"""2019-03-22T00:00:00.000Z""",VNINDEX,984.90,988.71,981.30,990.07,206928848.00
"""2019-03-25T00:00:00.000Z""",VNINDEX,976.53,970.07,964.76,976.53,245780643.00
"""2019-03-26T00:00:00.000Z""",VNINDEX,975.44,969.79,966.90,978.99,175223583.00
"""2019-03-27T00:00:00.000Z""",VNINDEX,976.67,975.91,972.25,979.32,159937977.00
"""2019-03-28T00:00:00.000Z""",VNINDEX,973.44,982.98,972.60,983.18,217066587.00
"""2019-03-29T00:00:00.000Z""",VNINDEX,985.35,980.76,980.76,988.24,173857362.00
"""2019-04-01T00:00:00.000Z""",VNINDEX,984.89,988.53,982.80,988.53,188597709.00
"""2019-04-02T00:00:00.000Z""",VNINDEX,994.87,985.81,985.48,996.41,236019331.00
"""2019-04-03T00:00:00.000Z""",VNINDEX,984.74,984.46,980.30,985.26,216942376.00
"""2019-04-04T00:00:00.000Z""",VNINDEX,987.47,986.91,982.94,989.08,165304651.00
"""2019-04-05T00:00:00.000Z""",VNINDEX,988.09,989.26,986.39,990.38,189284916.00
"""2019-04-08T00:00:00.000Z""",VNINDEX,991.65,997.56,989.33,997.56,163686969.00
"""2019-04-09T00:00:00.000Z""",VNINDEX,999.89,988.48,987.82,1000.02,165183690.00
"""2019-04-10T00:00:00.000Z""",VNINDEX,984.79,981.91,976.83,987.27,159912943.00
"""2019-04-11T00:00:00.000Z""",VNINDEX,984.46,985.95,981.06,985.95,129478607.00
"""2019-04-12T00:00:00.000Z""",VNINDEX,984.66,982.90,980.26,984.69,153833982.00
"""2019-04-16T00:00:00.000Z""",VNINDEX,970.87,977.17,963.06,978.53,150006693.00
"""2019-04-17T00:00:00.000Z""",VNINDEX,978.21,972.10,972.10,980.71,186723702.00
"""2019-04-18T00:00:00.000Z""",VNINDEX,969.50,962.30,962.05,973.73,160385083.00
"""2019-04-19T00:00:00.000Z""",VNINDEX,968.27,966.21,965.46,971.73,106976093.00
"""2019-04-22T00:00:00.000Z""",VNINDEX,963.78,965.86,959.33,966.69,216344286.00
"""2019-04-23T00:00:00.000Z""",VNINDEX,964.84,968.00,964.35,970.98,154887616.00
"""2019-04-24T00:00:00.000Z""",VNINDEX,969.66,976.92,969.66,978.71,134071764.00
"""2019-04-25T00:00:00.000Z""",VNINDEX,976.46,974.13,971.92,976.46,149114784.00
"""2019-04-26T00:00:00.000Z""",VNINDEX,972.86,979.64,970.73,979.64,118539754.00
"""2019-05-02T00:00:00.000Z""",VNINDEX,978.81,978.50,975.51,979.93,149996692.00
"""2019-05-03T00:00:00.000Z""",VNINDEX,976.77,974.14,971.75,977.13,148565859.00
"""2019-05-06T00:00:00.000Z""",VNINDEX,964.37,957.97,955.41,964.89,155652352.00
"""2019-05-07T00:00:00.000Z""",VNINDEX,961.31,957.56,955.42,965.61,145340252.00
"""2019-05-08T00:00:00.000Z""",VNINDEX,950.10,951.22,947.86,953.88,143297841.00
"""2019-05-09T00:00:00.000Z""",VNINDEX,950.66,947.01,944.91,953.66,181217532.00
"""2019-05-10T00:00:00.000Z""",VNINDEX,950.37,952.55,948.21,953.92,131033332.00
"""2019-05-13T00:00:00.000Z""",VNINDEX,952.11,958.54,951.76,958.54,232040196.00
"""2019-05-14T00:00:00.000Z""",VNINDEX,958.54,965.34,952.28,965.34,158178130.00
"""2019-05-15T00:00:00.000Z""",VNINDEX,967.95,975.64,967.95,977.65,188852552.00
"""2019-05-16T00:00:00.000Z""",VNINDEX,976.96,975.69,975.69,981.22,170217007.00
"""2019-05-17T00:00:00.000Z""",VNINDEX,977.85,976.48,974.91,980.04,135086288.00
"""2019-05-20T00:00:00.000Z""",VNINDEX,975.95,987.13,974.47,987.13,153160381.00
"""2019-05-21T00:00:00.000Z""",VNINDEX,989.67,986.29,986.07,992.84,206555753.00
"""2019-05-22T00:00:00.000Z""",VNINDEX,986.66,983.78,982.68,992.26,174957249.00
"""2019-05-23T00:00:00.000Z""",VNINDEX,982.00,982.71,977.17,984.57,159038537.00
"""2019-05-24T00:00:00.000Z""",VNINDEX,976.59,970.03,970.03,983.14,168342667.00
"""2019-05-27T00:00:00.000Z""",VNINDEX,970.73,975.14,970.41,975.40,138466161.00
"""2019-05-28T00:00:00.000Z""",VNINDEX,977.02,972.00,969.51,978.80,148990818.00
"""2019-05-29T00:00:00.000Z""",VNINDEX,973.31,971.54,969.55,974.96,145310081.00
"""2019-05-30T00:00:00.000Z""",VNINDEX,971.01,969.34,967.21,974.56,159992984.00
"""2019-05-31T00:00:00.000Z""",VNINDEX,968.53,959.88,959.88,969.94,136533300.00
"""2019-06-03T00:00:00.000Z""",VNINDEX,953.58,946.47,940.28,955.78,184311555.00
"""2019-06-04T00:00:00.000Z""",VNINDEX,945.62,951.16,943.21,951.42,162399806.00
"""2019-06-05T00:00:00.000Z""",VNINDEX,955.80,951.41,951.39,958.39,131580929.00
"""2019-06-06T00:00:00.000Z""",VNINDEX,950.57,948.21,939.35,951.35,125898646.00
"""2019-06-07T00:00:00.000Z""",VNINDEX,951.64,958.28,950.94,958.28,148035457.00
"""2019-06-10T00:00:00.000Z""",VNINDEX,963.78,962.90,958.60,966.90,154897649.00
"""2019-06-11T00:00:00.000Z""",VNINDEX,962.43,962.07,959.98,964.81,136379184.00
"""2019-06-12T00:00:00.000Z""",VNINDEX,960.60,954.17,953.83,960.60,138109792.00
"""2019-06-13T00:00:00.000Z""",VNINDEX,951.26,950.08,946.29,954.17,142809278.00
"""2019-06-14T00:00:00.000Z""",VNINDEX,948.65,953.61,948.65,954.70,155879414.00
"""2019-06-17T00:00:00.000Z""",VNINDEX,953.97,946.95,944.47,955.18,174370028.00
"""2019-06-18T00:00:00.000Z""",VNINDEX,945.73,944.01,938.95,947.30,166941576.00
"""2019-06-19T00:00:00.000Z""",VNINDEX,948.92,949.69,946.83,950.04,147358054.00
"""2019-06-20T00:00:00.000Z""",VNINDEX,949.48,959.18,948.97,962.33,185490163.00
"""2019-06-21T00:00:00.000Z""",VNINDEX,962.69,959.20,959.12,964.52,206137401.00
"""2019-06-24T00:00:00.000Z""",VNINDEX,960.29,962.85,959.80,967.11,150298672.00
"""2019-06-25T00:00:00.000Z""",VNINDEX,961.19,960.13,960.06,963.23,164347956.00
"""2019-06-26T00:00:00.000Z""",VNINDEX,958.60,959.13,958.38,962.70,252117209.00
"""2019-06-27T00:00:00.000Z""",VNINDEX,959.48,943.11,943.11,959.48,159030321.00
"""2019-06-28T00:00:00.000Z""",VNINDEX,944.53,949.94,939.12,949.94,182621355.00
"""2019-07-01T00:00:00.000Z""",VNINDEX,958.92,965.61,957.66,965.61,166445420.00
"""2019-07-02T00:00:00.000Z""",VNINDEX,964.77,961.98,959.80,966.76,138217098.00
"""2019-07-03T00:00:00.000Z""",VNINDEX,960.44,960.39,956.91,961.67,136594431.00
"""2019-07-04T00:00:00.000Z""",VNINDEX,961.78,973.04,961.65,973.04,189897829.00
"""2019-07-05T00:00:00.000Z""",VNINDEX,972.74,975.34,970.16,975.34,134936766.00
"""2019-07-08T00:00:00.000Z""",VNINDEX,972.83,966.35,963.84,972.83,165879438.00
"""2019-07-09T00:00:00.000Z""",VNINDEX,965.24,969.05,963.05,969.05,169482118.00
"""2019-07-10T00:00:00.000Z""",VNINDEX,971.19,973.65,971.19,974.96,154564111.00
"""2019-07-11T00:00:00.000Z""",VNINDEX,976.95,978.63,975.03,980.02,161663227.00
"""2019-07-12T00:00:00.000Z""",VNINDEX,980.11,975.40,974.32,982.10,157305753.00
"""2019-07-15T00:00:00.000Z""",VNINDEX,975.57,972.53,970.93,975.66,150551123.00
"""2019-07-16T00:00:00.000Z""",VNINDEX,975.05,982.11,975.05,982.11,174668213.00
"""2019-07-17T00:00:00.000Z""",VNINDEX,981.49,982.57,979.05,985.59,170018762.00
"""2019-07-18T00:00:00.000Z""",VNINDEX,979.16,976.05,975.01,979.49,139737186.00
"""2019-07-19T00:00:00.000Z""",VNINDEX,978.12,982.34,978.12,986.12,170265297.00
"""2019-07-22T00:00:00.000Z""",VNINDEX,981.17,982.04,980.08,985.13,164371830.00
"""2019-07-23T00:00:00.000Z""",VNINDEX,982.04,989.46,980.68,990.45,184831147.00
"""2019-07-24T00:00:00.000Z""",VNINDEX,993.01,988.41,986.34,994.85,169642412.00
"""2019-07-25T00:00:00.000Z""",VNINDEX,986.85,994.95,986.85,997.49,171789317.00
"""2019-07-26T00:00:00.000Z""",VNINDEX,994.80,993.35,992.97,998.52,152405215.00
"""2019-07-29T00:00:00.000Z""",VNINDEX,994.23,997.94,988.29,997.94,147824940.00
"""2019-07-30T00:00:00.000Z""",VNINDEX,1001.46,986.02,986.02,1002.77,154322082.00
"""2019-07-31T00:00:00.000Z""",VNINDEX,986.00,991.66,982.64,993.40,172875572.00
"""2019-08-01T00:00:00.000Z""",VNINDEX,993.25,997.39,990.88,997.39,222655794.00
"""2019-08-02T00:00:00.000Z""",VNINDEX,987.55,991.10,985.69,991.39,186782129.00
"""2019-08-05T00:00:00.000Z""",VNINDEX,988.60,973.15,973.15,988.99,195934349.00
"""2019-08-06T00:00:00.000Z""",VNINDEX,960.29,964.61,958.39,966.15,210927032.00
"""2019-08-07T00:00:00.000Z""",VNINDEX,967.18,965.93,961.64,971.96,219152689.00
"""2019-08-08T00:00:00.000Z""",VNINDEX,965.62,975.24,964.21,975.83,219237176.00
"""2019-08-09T00:00:00.000Z""",VNINDEX,976.41,974.34,974.33,978.69,192308389.00
"""2019-08-12T00:00:00.000Z""",VNINDEX,975.38,975.31,973.22,977.63,174552398.00
"""2019-08-13T00:00:00.000Z""",VNINDEX,972.70,966.83,964.03,973.09,181502531.00
"""2019-08-14T00:00:00.000Z""",VNINDEX,975.88,968.91,968.91,975.99,151487620.00
"""2019-08-15T00:00:00.000Z""",VNINDEX,958.05,979.38,955.76,979.38,182910290.00
"""2019-08-16T00:00:00.000Z""",VNINDEX,974.88,980.00,974.88,985.61,198006180.00
"""2019-08-19T00:00:00.000Z""",VNINDEX,984.04,981.03,979.17,985.48,158090188.00
"""2019-08-20T00:00:00.000Z""",VNINDEX,983.94,984.67,981.75,985.35,177939733.00
"""2019-08-21T00:00:00.000Z""",VNINDEX,984.36,994.38,983.30,995.44,201557493.00
"""2019-08-22T00:00:00.000Z""",VNINDEX,996.41,997.26,993.23,998.67,152998950.00
"""2019-08-23T00:00:00.000Z""",VNINDEX,998.21,992.45,990.83,998.21,162568195.00
"""2019-08-26T00:00:00.000Z""",VNINDEX,983.80,982.88,977.00,984.61,189790404.00
"""2019-08-27T00:00:00.000Z""",VNINDEX,986.33,976.79,976.79,988.49,199812049.00
"""2019-08-28T00:00:00.000Z""",VNINDEX,977.10,977.26,977.10,981.35,147213987.00
"""2019-08-29T00:00:00.000Z""",VNINDEX,978.17,978.59,973.34,978.78,138392454.00
"""2019-08-30T00:00:00.000Z""",VNINDEX,980.25,984.06,980.25,984.87,143163513.00
"""2019-09-03T00:00:00.000Z""",VNINDEX,984.79,979.36,978.62,985.21,186387303.00
"""2019-09-04T00:00:00.000Z""",VNINDEX,977.97,977.63,973.37,979.91,157392889.00
"""2019-09-05T00:00:00.000Z""",VNINDEX,979.83,976.79,976.79,981.67,159540011.00
"""2019-09-06T00:00:00.000Z""",VNINDEX,977.83,974.08,973.87,978.73,161159116.00
"""2019-09-09T00:00:00.000Z""",VNINDEX,974.53,974.12,972.47,975.03,155279471.00
"""2019-09-10T00:00:00.000Z""",VNINDEX,974.62,970.26,968.36,977.44,161444710.00
"""2019-09-11T00:00:00.000Z""",VNINDEX,969.59,969.31,967.14,973.13,154513898.00
"""2019-09-12T00:00:00.000Z""",VNINDEX,972.39,976.07,972.31,976.07,141321199.00
"""2019-09-13T00:00:00.000Z""",VNINDEX,977.71,987.22,975.95,987.22,189231330.00
"""2019-09-16T00:00:00.000Z""",VNINDEX,987.07,989.86,986.72,992.60,187151712.00
"""2019-09-17T00:00:00.000Z""",VNINDEX,990.06,996.74,986.96,996.74,231266058.00
"""2019-09-18T00:00:00.000Z""",VNINDEX,995.75,995.15,993.94,998.40,191036390.00
"""2019-09-19T00:00:00.000Z""",VNINDEX,995.49,997.10,990.55,997.20,186921508.00
"""2019-09-20T00:00:00.000Z""",VNINDEX,997.60,990.36,990.36,998.56,203600240.00
"""2019-09-23T00:00:00.000Z""",VNINDEX,991.75,985.75,985.75,993.98,207504798.00
"""2019-09-24T00:00:00.000Z""",VNINDEX,986.33,988.13,984.94,991.36,165040016.00
"""2019-09-25T00:00:00.000Z""",VNINDEX,985.96,987.30,983.06,989.18,171566161.00
"""2019-09-26T00:00:00.000Z""",VNINDEX,988.70,990.75,986.35,991.66,152560016.00
"""2019-09-27T00:00:00.000Z""",VNINDEX,992.26,997.84,991.50,998.34,180737057.00
"""2019-09-30T00:00:00.000Z""",VNINDEX,999.92,996.56,996.51,1004.17,176215055.00
"""2019-10-01T00:00:00.000Z""",VNINDEX,997.87,999.59,996.20,999.72,210254423.00
"""2019-10-02T00:00:00.000Z""",VNINDEX,999.18,991.19,989.63,1000.93,178783975.00
"""2019-10-03T00:00:00.000Z""",VNINDEX,985.65,992.45,983.35,992.45,193597117.00
"""2019-10-04T00:00:00.000Z""",VNINDEX,993.69,987.59,987.59,994.81,205009000.00
"""2019-10-07T00:00:00.000Z""",VNINDEX,989.45,983.09,983.09,990.34,181618007.00
"""2019-10-08T00:00:00.000Z""",VNINDEX,983.62,988.22,981.89,988.51,178375371.00
